lsid,osmid_start,osmid_end
996834745,9204423733,9204423732
878692760,12169230,12168349
878692764,673015671,12168349
274621134,3391011716,26507848
755326546,1697985946,26507874
675779293,6328578590,26608036
4385500,2354097088,26766527
5051210,789387621,30084267
135993922,1942420165,30084267
541307072,30084535,30084533
34774780,1252331118,33806208
24255361,498486312,262614100
157875280,7881080430,262614162
278603143,2829425751,262631472
816101673,4798944122,262632385
24257160,1667691272,262632385
24258046,1817800555,262639851
24387020,1539286402,264628117
24911715,1568161706,270683595
379807309,3831503883,270683595
24911650,270683709,270683710
25152689,6085545818,274117411
223731320,274117227,274117411
227964134,2365792326,274119140
25152954,7881080452,274120173
197847855,2080455403,304962542
34962459,1150892122,304965491
34353490,4838788186,304971520
135770749,9058280809,308840257
979568538,9058289820,308840257
165032587,3647443702,308851375
227942482,3837060762,409933705
675603419,6326934084,409933705
422075686,4523364013,410281005
34960899,3978653231,410281005
35535556,416330414,416330415
338999314,475769784,475769758
40823286,793524860,496401634
81113580,5972310591,498507777
255433699,498642545,498642546
40939116,498644485,498644488
40940286,498657587,498657588
64731887,794300621,498657704
41238918,503956953,503956955
42864991,536560902,536560903
338999314,475769756,590099075
42809486,641181516,641181513
112887002,4239373324,655416325
53144529,672578387,672578388
160520102,672997929,672997930
61478618,672997945,672997943
194469433,672997958,672997959
53188878,673000624,673000629
53188877,4472781251,673000629
53188907,4377060882,673001013
676095327,673003268,673003269
53189200,673003791,673003792
161031267,673005162,673005161
53255175,673845760,673845736
53255166,1393541643,673845736
53333867,674532243,674532279
64096001,790323209,790323212
30281551,333740346,796220983
168570500,1735759793,797801560
24386965,264625517,799754993
289043728,264625518,799754993
65725331,800947759,800947760
156672374,827789855,827730942
157618170,4404538076,878782427
85817469,996185651,996185607
169724100,1223734628,996185607
25152776,4294454431,1042892058
25152912,4294451987,1042892058
430174386,4294451986,1042892058
103879950,1199097252,1199097179
65006075,1223740309,1223740330
112885031,1401885091,1282009197
218440757,2276901862,1282009197
113694326,1290805833,1288931073
40941492,1288931074,1288931073
126341536,4244248771,26766567
380376923,4244248770,26766567
24806042,8072021944,33781323
60584894,8060440283,33781323
827584042,8072021946,33781323
172184446,33781433,33781455
6313141,4393568901,33781455
6312938,33781678,33781643
6312700,8146153239,33781649
886479016,4109316486,33781727
554938079,1559298198,33781727
106488193,33806096,33806095
6309636,3837113465,33806130
16132932,1252336661,162863568
6313471,33781019,162863568
25152897,2829425767,262630555
157994780,498623229,262630555
53513809,676175311,262631083
278603143,1811903873,262631479
5051203,1942420171,262635745
24257700,2263260311,262636939
24386965,799755004,264625612
25152737,4961898957,274117939
25152836,6327356612,274119187
384165519,3874546142,304962567
142161988,1555921428,304962567
176541369,190233646,304965080
720513892,6761762493,304967922
82166045,2136693597,304967922
181454637,1918728709,304969627
198952693,3831461069,308840519
4352237,5506417344,308850329
28117522,4027742425,308850329
124087499,33806175,346338355
35202856,412749340,412749341
917453876,8521203858,498612378
431983734,4311877470,500880455
41080527,4311877473,500880455
41238935,503957182,503957185
41455231,5566945895,507035200
699866642,651390396,633161581
49834306,3901315720,651390383
53188622,672998023,672998022
53189086,4357611171,673002919
53212343,673484746,673484747
53255414,6862759275,673848407
278318685,4718833973,673848407
53255661,673850007,673850001
677817239,6346712941,673852650
394992028,674503507,674507989
178183313,674535307,674535231
60725981,6485823188,760189913
284250926,763219501,763219559
64738884,794349708,800141302
65611560,800141400,800141403
65611561,3904810589,800141403
554465321,5350807066,804223579
120926550,790323571,804223579
972394686,817574511,817555394
421161780,4209786525,817754591
893607992,836550851,836674818
391191384,3943758764,865183528
125596055,876965240,876965308
75803703,894787788,894787791
319645584,799047319,894787791
81104333,6895410220,945204993
397223644,4000404146,945401745
397223643,4000404152,945401745
89406340,3497815487,1037015512
342825867,3497815490,1037015512
89406348,1037015380,1037015514
89426544,1037207727,1037207732
304774809,1148227046,1148227157
106332758,1223736858,1223736804
32063098,8769289287,1266247069
426843952,954480658,1266247069
41792242,33806032,1279628933
387072600,1280764462,1280764612
115628892,1305844317,1305844272
115628914,1305844395,1305844458
115628909,1305844576,1305844655
768266352,1305845274,1305844799
118685312,2101277039,1334305150
431983734,4311877478,1347031809
122195432,1366228499,1366228505
122282296,26766507,1366885966
136788487,7621889997,1378878221
181454054,1918756524,1473195166
135982430,1492391603,1492391613
864809383,1610501690,1519679327
943159256,769207421,1519679327
27773534,304962131,1556812536
149451065,1624261097,1624261111
150283165,3844819294,1632045583
978973125,1671346391,1671346371
451958093,304971191,1689159204
157996499,1811908034,1702315234
421631066,8919327744,1708811941
166339338,7920875256,1777937611
167051081,1784571786,1784571787
167692611,1790670171,1790670346
326617514,4850027935,1790681576
169094234,1802643433,1802643413
350679413,1814123674,1814123693
66363425,1814128789,1814128813
173982948,1847243865,1847243863
173983019,1847244400,1847244407
183746824,1941534465,1941534464
594652302,1964881867,1964881868
696130912,483079361,1983474441
191081838,2016681309,2016681305
196581784,2068993182,2068993176
196675592,2069764724,2069764728
197195372,2074770524,2074770526
198942990,2090119110,2090119106
422866737,817558518,2113097628
4385170,26762541,2120598647
202077449,4397103511,2120598647
202158337,2121338086,2121338088
463421265,2134755179,2134755180
207308663,2175035383,2175035385
220597752,6681659338,2297005110
168765527,4732073054,2350005031
355553055,3611463630,2365023692
123444494,3611463633,2365023692
227941478,2365743192,2365743190
230277939,2388000263,2388000283
232877386,2411873533,2411873529
236983393,2449355081,2449355080
247667820,4192265995,2545427929
254134301,2599516991,2599516891
254215424,6840527645,2600151014
254215426,2600151006,2600151014
34373903,8480138922,2725058732
275484751,2801160675,2801160673
275484751,2801160686,2801160680
278603140,2829425776,2829425739
561004453,262631224,2829425739
281505044,2854644737,2854644736
30281515,333739561,2889387780
294246615,7172013087,2978104163
304579670,7111701664,3091400672
308924213,4249353090,3142119221
309934814,3152668057,3152668053
268930518,2745247014,3230915610
120753208,1353167725,3381229998
494220351,2139201012,3391011734
118808604,8943833323,3391011734
6313067,33781404,3404870017
338381632,3454580289,3454580304
338381569,3454580678,3454580604
554505170,3454580603,3454580604
338381663,3454580616,3454580797
554505169,3454580799,3454580797
339499948,3467074091,3467074063
361092594,3497621748,3497621749
342805580,3497621735,3497621756
342805573,3497621760,3497621756
342813191,3497710583,3497710591
342813189,3497711662,3497711664
342813209,3497711661,3497711664
226363785,2352033202,3507313266
30057704,3532961283,3532961284
131123296,5426785821,3590206800
28117591,308851344,3647443710
360433204,3649801069,3649801073
360433217,3649801075,3649801073
360433460,3649801920,3649801917
123763289,3649824830,3649824221
361089482,3656088416,3656088417
361276998,3657760698,3657760693
361277012,3657760696,3657760693
364381236,3684155725,3684155032
153205669,1659173961,3729512886
232780417,412363910,3811486842
374307264,3774634383,3831525630
379851587,4352653518,3831975863
169465299,3832152520,3832152513
379868454,3832152517,3832152513
24374148,264466436,3867795979
142282322,1644897971,3888803357
149705512,633161591,3889078244
344101643,6572174063,3889445892
386307422,3896268743,3896268747
112704402,4238413458,3896268747
386307458,8637873898,3896269362
387892841,33780851,3912196347
388890766,3920738436,3920738440
390189028,3933514632,3933514637
207298880,3977877695,3977877698
396403705,3992084898,3992084899
115628902,1305844725,4000404561
41455209,4009663595,4000919699
875719784,4000919708,4000919699
398931439,4016689928,4016689932
120865125,1354203274,4074829393
235673738,4170407942,4170407940
417092750,4177141942,4177141946
419050029,4192263526,4192263525
419323865,4194132230,4194131892
419323864,4194132284,4194133491
420094152,4200734573,4200733954
420094053,4200734813,4200734806
53255924,1847169652,4200762123
420359136,4202987230,4202984997
420359108,1703194922,4202984997
421161798,4209785110,4209785117
421370141,4211378296,4211378302
422075685,4177142406,4218041580
35802693,26761386,4222595709
6313035,1274867053,4225950314
422866763,817556391,4225950314
423215354,4228954065,4228954067
423222164,4573657395,4229015544
112732664,1280764729,4238412551
424429565,4238413133,4238413131
116724050,1315196688,4249353196
426235065,4255412327,4255412328
430026148,4292841203,4292841204
247667828,3298124712,4301136105
431907269,4311413965,4311413966
435000213,4329356449,4329356448
124060638,3670348525,4329356448
437449464,2412539817,4352651925
441709240,4394190165,4394702531
74339971,878781934,4404538791
450359601,4472781417,4472781700
453523278,504646392,4502461829
454545027,4510933723,4510933724
237895953,4573658433,4573659034
462666527,4582920167,4580393589
839973481,7838237625,4582023682
476892338,4703185261,4703153197
605692954,6761622535,4703153197
476892367,5516335562,4703188445
477445126,4707990151,4707991921
477445115,5527291510,4707991931
278316418,2317540367,4713338437
226711935,503957024,4722643914
24256722,4798945870,4798939286
142063484,996349366,4845823354
492590353,4845827394,4845828510
759748550,4908669968,4908669969
426235067,3508604693,4916307559
506381334,4961328600,4961328690
529023546,5139857703,5139857704
531817599,5161864721,5161864722
63757271,5200883144,5200883140
379908122,5224776303,5224776304
463078900,7838237620,5254627292
65251881,797793707,5254627292
278603145,274119635,5402647031
114391033,5412036996,5409848451
52530439,262627596,5412036449
4387072,4716771675,5426788052
563050499,5426788000,5426788052
567761097,5464150482,5464151442
575699296,5523643545,5523643546
30057704,3532961275,5523643559
576230019,5464146942,5527293691
581947606,5566947747,5566947345
32850092,507035138,5655518227
112732695,6132455186,5673242655
603152325,5726793083,5726793084
6310605,33806237,5807015668
626118681,5911115701,5911115446
637597255,6681687117,6010724570
65611545,6089786039,6089785935
650770797,1448474399,6104187390
668089162,6255994052,6255994051
671807295,6291022946,6291022947
672903282,6301453349,6301453348
672903285,6301453359,6301453358
182002399,2317538777,6326920846
675602034,3561093351,6326920846
675708361,5503226727,6327900267
675768921,6328486138,6328486137
724500174,6794576243,6336212593
278318685,673848407,6346712937
677817237,6346712936,6346712937
679534575,6363013729,6363013725
679549746,6363104403,6363104404
684945279,6417765767,6417765768
684945280,6417765779,6417765780
698608639,6418263894,6418263895
65531834,6465294033,6465294032
690413381,6477380393,6477380394
139896283,6485822379,6485205665
696130900,6536937751,6536937768
696130905,6536937770,6536937768
437670365,2965709414,6542584196
696686562,6542584275,6542584274
701517762,6588265217,6588265216
6312489,3664726156,6591778409
953470338,8825275434,6591778409
702667443,6598692991,6598692989
702667442,6598692987,6598692989
24258063,262639912,6720306339
720629214,6762597309,6762597310
839439477,673843582,6862789905
228197583,2368313004,6862790039
429893270,4290912645,6862790039
734398218,6877510044,6877520776
334848524,4219291435,6938461010
741132782,6938461024,6938461010
748815222,7002844919,7002844918
166717999,1451045916,7008359761
749445314,7008359762,7008359761
754837663,6380078039,7051393353
756122834,7141540012,7062261327
759753138,7097271389,7097271390
762004408,7119565780,7119565779
762004410,7119602189,7119602188
768257217,7172756092,7172756093
768266350,7172784799,7172784800
768277094,7172889786,7172889787
787319042,7360527005,7360527016
797917508,7463046421,7463046420
821535645,7671181385,7671181388
978965497,7671181466,7671181388
263834055,2694830814,7731340306
839897097,7837588502,7837588501
844754873,498534209,7881080348
40823286,496401634,7950544705
892827176,12157840,7950544705
24806042,1519679188,8072021944
260500778,8100383760,8100383740
875833308,6851234585,8151801699
878950771,8176817623,8176817627
60359632,1714044902,8194366151
887618702,8252579850,8252579849
144252627,1578225408,8283998231
217000974,26608040,8298108377
892822155,8298108372,8298108391
65447012,8298155431,8298155430
557399629,8330279589,8330279588
912428256,8476103198,8408396167
713810789,8429408512,8429408513
41965500,520087848,8450367255
437880840,8565452986,8565452980
922687990,8565452998,8565452997
927157690,8733249430,8602528002
497450274,8719108688,8602528002
935013043,8664692035,8664692034
432098655,794349666,8679325287
183820870,1942415631,8693877333
940036768,8707023821,8707023822
944664149,8745735488,8745735502
881027856,8194366145,8751959413
945355021,8751967406,8751959413
945355011,6125572003,8751967411
945355021,8751967381,8751967411
948682643,8781092722,8781092895
823410006,2082802796,8781092895
953470358,8825275620,8825275619
959788578,8880341598,8880341597
964272958,8919327534,8919327533
978828120,9057034940,9057034941
978828115,9057006386,9057114017
998720442,9221066153,9221066152
56301969,26764012,26764013
925546561,8589568447,33806142
6309601,33806151,33806150
925261606,33806161,33806150
6309601,33806142,33806153
60341931,3837118446,33806217
6309687,3837118445,33806217
1013809503,9353446349,33806217
217280711,1890273639,33808018
6610599,33808043,33808018
131633516,262628140,262628141
24256693,262628401,262628349
24255332,1382005915,262628349
40932487,262628866,262628867
24257668,8006427672,262636561
24257820,7734750485,262637665
423225013,4229038458,262638815
479011158,4721782088,262638815
383076315,2663260881,264625507
721598672,4189909231,304967664
27774023,30842084,304970498
161094293,956783614,304972848
28117591,2862082926,308851376
28117655,4384995423,344142396
440721211,4384995422,344142396
34559377,8825275667,401140391
35360286,1394510391,401140391
362094973,27768335,418011512
223943267,429350432,429350433
675420936,429811935,429811951
326378267,33781765,445479917
37938841,445479910,445479917
39683300,475769729,475769732
24256669,262628338,498481713
28150737,1199146108,498642511
41081452,8726231401,500888010
48996161,621874508,621868394
27773214,621868395,621868394
28117354,1921693957,623622228
53188866,673000720,673000721
53253225,673842479,673842464
53255176,673845655,673845670
53255159,673845688,673845742
264313218,500880424,673845742
53255661,7869055948,673850004
65412360,430054205,675966355
609531246,679718382,679718391
57050181,712520611,712520615
755326560,1697985941,784150987
675668804,789337146,789337147
64052188,790069588,790069589
172425361,5537574713,790322723
24257337,262634120,790322723
64095971,790322877,790322879
6314165,30084573,790905094
135982414,8767421538,790905094
6309705,1347031701,790905805
6314143,30084555,790905805
478594686,4718173374,799078435
891435365,799189175,799189181
6313369,799574351,799574354
175032530,817564039,817572295
68732287,826101819,826101812
898538336,827807817,827803368
103879962,829150961,829135586
485811848,836768846,836594210
694481705,2730646917,865087876
74339976,878782321,878781834
668653411,3373101195,894787813
133267825,1306091744,945284108
82113765,8283997014,956218440
945989609,262628146,1199146010
112835840,4249353067,1281696949
112885019,12165709,1282009207
938430420,1316138688,1316138674
82169966,1345363249,1345363133
133821384,498657645,1347301897
24447539,308238077,1352472939
201101702,4296996052,1354203281
133625846,1470795053,1470795061
133625846,1545509979,1470795061
1014113150,8664691907,1554860905
112766501,8664692053,1554860905
144125125,1577039746,1577039744
416221007,1671018721,1671018679
157508654,1697422542,1697422558
420359130,2977477869,1703194442
158175571,1704056788,1704056782
167692611,1790670183,1790670345
66364408,804223655,1798111227
24257025,1811903881,1811903871
170168294,1813226178,1813226138
170262322,1814122282,1814122265
170262319,1814122318,1814122302
170262322,1814122294,1814122328
61373983,766428304,1814203322
170391703,1815328273,1815328318
170597772,1817675678,1817675670
170613136,262639152,1817818087
539254826,1827904893,1827914627
172425359,673701121,1833314616
125483117,1847151484,1847151481
573681965,1847244370,1847244376
173983038,1847244366,1847244376
120753216,262632718,1849768170
174440630,2737022474,1851295887
177130220,2446519742,1875900517
181454637,1918728703,1918728681
181454637,1918728710,1918728711
183820877,1942415578,1942415658
191081838,2016681332,2016681314
195088061,2055801543,2055801505
195088061,2055801535,2055801532
196503560,2068309312,2068309314
196675590,2069764796,2069764801
198475590,2086034887,2086034886
198958609,2090240781,2090240784
365598297,4850006761,2090248812
549015590,2109283910,2109283963
201099371,1845982765,2110541393
202030482,2120138352,2120138353
203460898,2134755015,2134755017
203460438,2134755150,2134755153
139570333,1529932491,2135388754
203526579,2135388758,2135388756
203583572,2135926392,2135926395
203636412,8919327840,2136486432
418042462,304967663,2136759348
207292918,2174856864,2174856866
207308655,2175035505,2175035512
65251881,1814112409,2185933403
878893101,2185933456,2185933403
209339182,2195616575,2195616583
112885009,1282009158,2276947762
218445241,2276947761,2276947762
675708365,2304106949,2304106945
886983893,8176817630,2353503534
127475170,1410817658,2354097144
295629835,1148226921,2354962499
190574946,3508674518,2357104483
722707057,3509321627,2357104483
254227123,2364713005,2364713006
227935869,2365676151,2365676155
6310003,2364713007,2365710626
254225352,2600222873,2365710626
228197620,2368312918,2368312915
228270360,2369212073,2369212076
228370288,2370538114,2370538115
73550620,674532848,2388000508
231223267,2396300834,2396300819
231223268,2396300821,2396300819
232901675,5569630790,2412201938
233136180,2414812691,2414812697
128491826,1419906614,2423674652
6311563,269351950,2459374919
430532917,4297986719,2484121678
430532919,4297986715,2484121678
242488943,2499494879,2499494880
904114744,8396730710,2512856435
904114742,8396730709,2512856435
388823826,2643383064,2643383066
259020052,6299200675,2643383066
268331489,2736745473,2736745467
275939828,4510933308,2805904895
312432365,3182917275,2820777649
289708207,2932577995,2932577988
149251544,1030194796,2965738432
294177429,2977477854,2977477855
295386074,1982773739,2992239514
64096010,5508981319,3152668054
34600648,3156213983,3156213980
313710120,3197278453,3197278447
39734791,397686553,3219426773
138595899,5506245980,3307400986
323976117,3307400981,3307400986
324009946,3307691203,3307691204
130750953,1439216825,3307691204
330666175,3376576256,3376576257
338381689,3454580245,3454580253
338381631,3454580315,3454580301
338381584,3454580300,3454580301
338381705,3454580377,3454580379
338381719,3454580615,3454580632
338383186,3497621714,3454596627
339425052,3466187135,3466187134
342825867,1037015512,3497815485
344086857,3508448217,3508448219
344086853,3508448220,3508448219
344122105,3508790592,3508792093
160520086,1351757367,3529199592
101022176,33781018,3544483627
24256991,3561060604,3561060608
352398355,4553125440,3581818675
276471041,5001815304,3610252947
355406226,3610262817,3610262819
355406231,5011792729,3610262819
360433450,3649802497,3649802494
361087994,3656073738,3656073740
342830632,3497845417,3656073769
361088015,3656073770,3656073769
361092043,3656116727,3656115885
361092038,3656115886,3656115885
361192103,3656974986,3656974970
361196815,3657049301,3657049300
361199313,3657063500,3657063501
361276992,3657760651,3657760658
361473913,3659404675,3659404677
361190641,3660711147,3660711150
362160695,3665212802,3665212814
115661496,3667026644,3667026658
363764786,3678981262,3678981270
567761391,308841222,3831495594
381211204,3844480644,3844480655
236983390,3872908194,3872908171
384165517,2719029553,3876695378
386346029,3896654073,3896654067
387072584,3904123470,3904123469
387158463,3904810358,3904810448
112732717,1280764695,3904810448
394895468,2174856876,3977877781
34960899,4523364018,3978653241
396763808,2353503502,3995980154
397285956,4000920161,4000920163
398201332,4009663624,4009663625
398931439,4016689937,4016689938
399864252,4025369723,4025369734
404647352,817696324,4069244214
426843910,26762538,4074766302
406443423,4085105557,4085105554
406733721,4087719931,4087719932
384666821,827782309,4179433820
417386295,250932048,4179433823
476892367,4703188208,4185020746
34936909,1282215596,4185449706
112835739,1889721743,4199392845
112835816,1281697040,4200295741
420094049,4200734310,4200734698
441955444,2370378330,4226874088
422970569,4496848746,4226874088
423215355,4228954074,4228954075
108587799,1245526907,4249353172
425990716,4253156246,4253156248
430174515,4294454582,4294454583
430174513,4294454633,4294454631
431409222,4306093246,4306093247
431409222,4306093258,4306093247
431907256,4311413833,4311413834
431907259,4311413926,4311413927
388215204,1403316764,4311878038
189450457,4352653738,4352653519
256582492,878781856,4404538084
74339980,4404538765,4404538767
442973879,4406231592,4406231388
256582486,2622320447,4406231388
450359611,4472781733,4472782403
34960899,4523363922,4523363921
456223273,4525049598,4525049599
125483117,1847151546,4573623972
125483121,4573656948,4573656885
237895953,2457668373,4573658517
461933840,4573659406,4573659498
476892362,4703183575,4703186770
436967666,304966770,4703187051
478078092,4713338650,4713338435
448836026,4716771604,4716771594
491921232,2591602335,4840048384
492109822,4841608099,4841609264
440721211,3634404974,4860090699
496910706,4885601714,4885601847
431907259,4908669610,4908669611
499699732,4909413289,4909413306
505303668,4952718062,4952718063
505303672,4952718077,4952718078
227963631,2365930587,4961328584
506462561,3215300754,4961898214
154938753,3215302370,4961898214
506462562,3215302364,4961899163
507636200,4971046895,4971046894
529023676,5139621782,5139858591
320180934,3266811339,5141147308
32423953,5141521688,5141521665
529233408,2263260307,5141521665
41455215,5177787362,5177787365
534211441,5181361343,5181361344
554465327,5350807055,5350807084
82285300,1973623224,5404011774
561004583,5409844900,5409848768
561004751,5409853896,5409854046
566959407,8815550475,5527293405
576794389,5531157958,5531157959
579281708,5548110034,5548110630
603152325,5726793074,5726793075
626118656,5911115217,5911115176
626118676,5911115417,5911115433
626118680,5911115692,5911115433
626372111,5913412721,5913412720
394895475,3977877684,6017203490
34244743,6536941607,6085018748
548892349,476398782,6118823710
666295700,6238009898,6238009893
668653410,6261684569,6261684585
672670507,6299200669,6299200670
436195784,4340727638,6310758406
724500164,4557782358,6336302499
679546444,6363082292,6363082293
681302539,6380078033,6380078034
754837664,6380078040,6380078034
682402686,6390564873,6390564874
60966847,763219626,6454591226
689189968,500880499,6465294021
947152483,8767421187,6482355157
694436942,6520434017,6520434016
694702028,6524203390,6524203391
209338158,6531553998,6531553997
695614504,6531992315,6531992314
696130910,6536941599,6536941598
701517761,6588265191,6588265222
701517763,6588265223,6588265222
456679833,6590657788,6590657787
707009424,9058289933,6644016746
707203346,6645985828,6645985829
722707052,6779257165,6779257169
442062680,6779257165,6779257169
219983136,3142053470,6794576273
755326574,784150749,6794576357
156672372,1689061760,6891796356
736121165,6891796357,6891796356
736791740,6898227610,6898227609
736791740,6898227615,6898227614
738223365,6912375956,6912375951
424429597,4238413835,7002844902
768268059,7172804366,7172804367
768270589,7172812358,7172812359
782257813,7304570828,7304570829
783259392,7314739417,7314739434
787178358,7359252930,7359252931
234058421,7463046426,7463046424
802209220,7503808450,7503808451
24256596,262615174,7621890012
53208875,673436999,7621890151
256228165,544376806,7683614242
822968331,7683614241,7683614242
422504849,817630846,7687477766
823496409,7688189195,7688189196
223203163,894653435,7837545147
422984215,4228954049,7838237636
24255305,498657661,7846826477
53255156,7858130425,7858130436
842319823,7858130435,7858130436
139762715,7881992509,7881992507
35202854,412749324,7944284432
854421893,7968068889,7968068888
857809028,7997260622,7997260621
858166084,8000257163,8000257162
863725230,8046617770,8046617771
6312773,498679183,8146153244
878893106,8176338029,8176338030
891274091,8283998233,8283998232
143957430,8349786894,8349786892
178296740,4171305646,8411386903
908439262,8435191704,8435191691
207298881,8460409089,8460409088
911499968,8463468189,8463468188
912428259,8476103194,8476103162
157993903,262629312,8521203961
326408427,1098625709,8565451296
923078104,8568924074,8568924072
679546444,6363082296,8664692015
41792279,8696866948,8696866945
939990435,8706615426,8706615425
939992557,8706639325,8706639326
927157690,8719108706,8719124735
886151572,8730292589,8730292432
942780657,8730292572,8730292432
943159262,8733249367,8733249366
943562559,8736460275,8736460274
943562562,8736467921,8736467920
905765400,7829025641,8743112763
944334725,8743116418,8743116450
1008137483,8745735497,8745735498
945679832,8754781583,8754781582
542610305,15731501,8767421180
953470351,8825275535,8825275543
6310259,8825275686,8825275666
24257390,30084260,8831964813
173982941,1847244016,8890651672
783843006,8919302211,8919302210
964272956,8919327528,8919327527
978651625,9055439971,9055439972
978656566,9055445106,9055439972
978828115,9057006365,9057006400
136746619,1296779851,9058289995
624358274,5895926895,9172138563
35815851,26761390,21313767
231225739,26760500,21313767
4649095,3298124745,26518118
755314057,7273875816,26518127
24255499,498499059,30084380
115759587,3471668797,33780863
136746626,8002193982,33780863
945989600,505565663,33780994
120877812,33781768,33781778
139762724,3807748871,33807978
32423991,7198185185,246674598
34935027,7198154664,246674598
417386295,1247239376,250932048
561004511,5409848445,262631335
268930521,8006457030,262639914
347944202,7950542104,262639914
34373641,264267289,264267290
34962806,12159520,264268539
24826618,269570218,269570219
27773317,304960708,304960709
27773445,304961587,304961609
197817619,2080112371,308852302
174126217,394567494,394567493
27773582,395618254,395618245
675420936,6084968040,429811936
125483121,461987078,461987081
39683301,475769708,475769710
39683304,475769762,475769763
40933250,498499050,498499052
24257102,262632015,498507703
24255499,30084378,498642558
40938380,7621888713,498642575
40940286,498657595,498657654
28072159,4502458400,504646898
879032550,3995980957,507035209
887897540,8337552039,507035217
41966283,264267309,520091982
160527357,3907192541,633161597
49895896,7406434167,639640627
51202322,4039334794,653289541
51202321,4039333395,653289541
53188473,672996468,672996469
452141024,4489442791,672996469
53208752,673434572,673434540
255956393,2616593107,673845758
53256207,673855625,673855604
53331563,674506789,674506489
123183355,6840524370,675393784
53425060,4491958337,675393784
161054573,1790670277,679718384
284250919,4363100946,763219612
840945445,775347623,775347624
675668804,4167558805,789337144
403879353,790323274,790323277
222973247,2319159627,790323277
776035571,827789337,827734129
422970596,827884636,827834696
204248828,2142592505,833207307
263178323,838053039,838053036
442082259,945174841,945174846
503310263,6499124098,945174862
89419617,3649777479,1037159354
89426544,1037207738,1037207578
361196854,3657049441,1037207578
74128327,876965241,1148226991
6311888,2809110089,1166890190
101022170,4074811764,1166890190
120925161,1354673249,1264116719
34936779,25471129,1264116719
387158446,1280764722,1280764433
112885023,2925968037,1282009183
260765790,3831547349,1282009183
115628892,1305844389,1305844960
115628972,1305844320,1305844960
115628964,1305844870,1305844969
24855921,8715198790,1401579162
127605734,1411921553,1411921552
128397244,1419130164,1419130138
64095972,4235883297,1420034156
128911032,1423263821,1423263835
130707773,1438812014,1493465517
81113573,498493855,1493483268
65006082,1553584645,1553584642
142237239,1556822569,1556822585
383076313,5224776273,1556822585
158728450,1936435911,1575363166
142063480,8565453033,1628115659
142063490,2974460315,1628115659
151096661,1639383337,1639383338
167693691,1790681580,1790681609
170138159,1812849220,1812849198
170262322,1814122315,1814122257
170262407,1814123685,1814123695
324010757,500880462,1814129923
170391698,1815328265,1815328255
170569198,1817431897,1817431892
57050761,259215234,1844042902
173870349,1846239593,1846239589
173982993,1847244303,1847244316
6314143,790905778,1848449015
165296413,7931107574,1848449015
60966829,405136757,1875932138
178800648,33808022,1890273645
637597237,6010724555,1890273645
69063259,1890273641,1890273645
182880647,1932396382,1932396394
6310500,30084363,1942415611
201390883,1971445931,1971445933
508860735,1984133305,1984133303
197847854,2080455397,2080455396
198187060,2083542567,2083542569
40033760,2120124197,2120124198
203460429,2134755247,2134755246
203583570,2135926453,2135926449
203583581,2135926452,2135926449
82166044,956771591,2136616010
206651908,2166909830,2166909832
207308661,2175035412,2175035416
401956792,945401764,2199764287
221387051,2304110665,2304110671
116350515,2324428425,2324428423
173983027,1847244319,2327848130
226407352,2352405133,2352405119
155352179,2357514311,2357514313
227837965,2364772308,2364772277
227944231,2365694740,2365779104
227969892,2369607115,2365980315
228294977,2369606919,2369606907
228370288,2370538127,2370538131
230277913,2388000444,2388000440
230277952,2388000443,2388000440
230277974,2388000548,2388000547
230277911,2388000540,2388000547
233023035,2413542644,2413542645
233047258,2413839958,2413839960
233976171,8435191536,2422827781
235022305,2431292136,2431292139
293861219,4312623871,2449187636
236981344,2449337804,2449337805
931689725,6125571989,2456214531
253018376,2590099752,2590099753
123743079,21313822,2591818292
257528341,2630299016,2630299038
154490357,1670166613,2637183993
267055689,1703206874,2725366543
268331489,2736745458,2736745462
24257551,262635622,2742263654
278603140,2829425753,2829425771
283807702,2876325146,2876325147
436967707,304972386,2876325147
285249343,2889307718,2889307712
289588357,2931381397,2931381393
437670365,6542540982,2965709414
293867775,8565453020,2974460739
295372579,2990794470,2990794467
387892841,3912196347,3143400766
310487609,3590206686,3159088621
312432369,3182917283,3182917289
395442392,3204081233,3204081225
327399717,3341848423,3341848424
338381718,3454579689,3454579682
339499946,3467074072,3467074052
339499923,3467074085,3467074052
342813191,3497710590,3497710581
170604371,3497711623,3497711611
342813193,3497711615,3497711611
342818436,3497760878,3497760877
342830641,3497815421,3497845417
344122105,3508790583,3508790584
89419617,1037159453,3649777464
360433450,3649802507,3649802505
360585630,3651012680,3651012683
361089483,3656088424,3656088423
361092044,3736237891,3656115290
554504946,3656115289,3656115290
361092366,3656119462,3656119464
361193667,3657008035,3657008027
361193688,3657008081,3657008085
89426544,1037207715,3657049432
361196849,3657049428,3657049432
361274983,3657737820,3657740725
361473913,1037159349,3659404675
361611086,3660715625,3660711222
362312961,3666425865,3666425864
364381204,3684149932,3684155128
858506180,30084537,3837029275
6309679,30084363,3837121509
383806988,1533014553,3880280645
383806985,6485822335,3888803358
386307452,3896269229,3896269225
386629557,3899794253,3899794228
272757175,2775485373,3901315386
387419967,3907192497,3907192495
388823849,3920016304,3920016305
388890768,3920738466,3920738473
456012429,3978653471,3978653470
293824465,3992084894,3992084891
398201325,800955181,4009663620
398931441,4016689926,4016689924
410894591,3911143230,4051233141
