725322685,steps
725322686,footway
725413241,footway
725413242,steps
725413244,steps
725413245,footway
725413247,footway
725413248,steps
725413249,steps
725421990,steps
725773377,cycleway
725773378,cycleway
725773379,cycleway
725778556,cycleway
725862853,unclassified
725892765,steps
725892766,steps
726042949,secondary
726042950,secondary
726052005,footway
726052006,footway
726112725,cycleway
726154591,footway
726157022,footway
726157023,steps
726178005,steps
726186476,steps
726186484,steps
726192447,tertiary
726192448,tertiary
726192449,tertiary
726625518,footway
726625519,footway
726768807,footway
726768808,footway
726768809,footway
726842868,footway
726845185,residential
726851773,path
726851774,path
726851775,path
726851776,service
726851777,footway
726851778,path
726851779,path
726851780,path
726851781,cycleway
726851782,path
726851783,path
726851784,path
726851785,path
726851786,path
726851788,path
726852667,steps
726852668,steps
726853741,footway
726853754,footway
726860747,residential
726860748,residential
726860749,path
726892931,residential
726973314,footway
753515064,cycleway
753518643,footway
753518644,footway
753518645,cycleway
753518646,footway
753523392,footway
753523393,footway
753523394,service
753523395,footway
753523396,service
753657556,service
753657557,service
753677515,footway
753686222,footway
753686224,footway
753686225,footway
753686230,footway
753899504,secondary
753939489,footway
754050622,residential
754260928,tertiary
754260929,tertiary
754287598,path
754287599,cycleway
754287600,cycleway
754287601,residential
754296931,footway
754296932,footway
754298045,secondary
754298046,residential
754315272,footway
754315273,footway
754315274,footway
754315276,footway
754315278,footway
754316772,unclassified
754316773,unclassified
754330480,footway
754330483,footway
754330485,footway
754330486,steps
754330487,footway
754330488,footway
754330489,footway
754330490,footway
754330491,footway
754330492,footway
754330493,footway
754330494,footway
754511144,primary
754512390,footway
754512391,cycleway
754512392,cycleway
754579328,residential
754579329,tertiary
754579330,tertiary
754579331,footway
754579332,footway
754579333,steps
754579334,footway
754579335,footway
754589745,pedestrian
754603555,footway
754603556,steps
754603557,steps
754603558,steps
754605380,footway
754605381,footway
754615772,pedestrian
754615773,pedestrian
754619062,primary
754630093,residential
754655252,footway
754655253,footway
754655254,footway
754655255,steps
754655256,steps
754655257,steps
754655258,steps
754655259,steps
754655260,steps
754655261,steps
754655262,steps
754655263,steps
754655264,steps
754699774,steps
754883365,cycleway
754883366,pedestrian
754883367,secondary
754883368,cycleway
754883369,residential
754883370,cycleway
754883371,cycleway
754883372,primary
754883373,cycleway
754883374,cycleway
754938856,footway
754990849,footway
754990850,footway
754990855,steps
754990856,steps
755030760,cycleway
755193737,residential
755193738,secondary
755193739,residential
755193745,tertiary
755209916,residential
755209923,unclassified
755270087,cycleway
755416769,secondary
755416770,secondary
755472148,residential
755472149,residential
755492100,cycleway
755492101,secondary
755510840,cycleway
755510841,cycleway
755512047,cycleway
755512774,residential
755520480,service
755520481,footway
755543130,footway
755543131,footway
755543132,footway
755543133,footway
755543134,service
755543135,service
755543136,service
755543137,service
755543138,service
755543139,service
755544264,footway
755544265,footway
755544266,footway
755544267,footway
755544268,footway
755544269,footway
755544270,footway
755544271,footway
755544272,service
755544273,footway
755544274,footway
755544275,footway
755544276,footway
755544277,footway
755544278,service
755544279,footway
755544280,footway
755544281,footway
755544282,footway
755544283,footway
755544284,footway
755544285,footway
755544286,footway
755544287,footway
755544288,footway
755544289,footway
755544290,footway
755544291,footway
755544292,footway
755544293,footway
755544294,footway
755544295,footway
755544296,footway
755544297,footway
755544298,footway
755544299,footway
755544300,footway
755544301,footway
755544302,footway
755544303,service
755544304,service
755544305,service
755544306,service
755544307,service
755544308,service
755544309,service
755544310,footway
755544311,footway
755544312,footway
755544313,footway
755544314,footway
755544315,footway
755544316,footway
755544317,service
755544318,service
755544319,service
755544320,footway
755544321,service
755544322,service
755544323,service
755544324,service
755544325,service
755544430,footway
755544431,footway
755628529,secondary
755628530,secondary
755628531,secondary
755628532,footway
755628533,footway
755628534,steps
755628535,footway
755634514,primary
755634515,trunk
755634516,primary
755634517,primary
755634518,residential
755634519,primary
755634522,trunk
755634523,trunk
755666905,secondary
755666906,primary
755667250,footway
755667251,tertiary
755667252,unclassified
755667253,footway
755667254,footway
755667255,footway
755667256,footway
755667257,footway
755667258,footway
755667259,footway
755667260,footway
755667261,steps
755667262,footway
755667263,footway
755667264,steps
755667265,footway
755667266,steps
755667267,footway
755679911,footway
755679912,footway
755684286,service
755686436,tertiary
755686964,residential
755686965,residential
755691043,footway
755700958,steps
755700961,steps
755700962,footway
755700963,footway
755700964,footway
755700965,steps
755700966,steps
755700967,footway
755700968,footway
755700969,footway
755700970,footway
755700971,footway
755707137,residential
755707138,residential
755707139,residential
755826107,primary
755837191,service
755837198,service
755837199,service
755867321,footway
755867322,footway
755867324,steps
755867325,footway
755867326,footway
755867327,steps
755867328,footway
755867329,steps
755867330,footway
755947583,unclassified
755947586,footway
756051209,tertiary
756052419,footway
756059883,pedestrian
756091531,proposed
756188189,service
756188190,service
756188191,service
756271541,secondary
756278751,primary
756278752,primary
756322879,primary
756322880,primary
756322881,primary
756331516,tertiary
756331517,tertiary
756358940,tertiary
756358941,tertiary
756359959,steps
756381117,footway
756381118,footway
756381119,footway
756381120,footway
756381121,footway
756381122,footway
756381123,footway
756498342,secondary
756498343,cycleway
756551740,secondary
756551741,secondary
756551742,secondary
756551743,secondary
756551744,footway
756600293,cycleway
756606521,residential
756606522,footway
756622350,footway
756622351,service
756622352,service
756622353,footway
756622354,residential
756622355,footway
756622356,footway
756622357,footway
756622358,footway
756626877,footway
756626878,service
756626879,service
756626880,service
756626881,service
756626882,service
756626883,service
756626884,service
756679648,service
756684976,footway
756776449,footway
756776450,footway
756776451,footway
756852739,cycleway
756852740,footway
756852741,cycleway
756860834,cycleway
756860835,cycleway
756927338,residential
757070172,footway
757070173,footway
757088615,footway
757091422,cycleway
757098211,tertiary
757242893,trunk_link
757243905,trunk_link
757244651,trunk_link
757246700,trunk_link
757253119,residential
757253120,living_street
757253121,living_street
757253122,footway
757270272,residential
757270273,secondary
757328920,primary
757328921,residential
757352906,footway
757354465,cycleway
757462392,service
757490051,footway
757530233,residential
757535034,service
757535035,service
757535036,service
757535037,service
757535038,service
757535039,service
757535040,service
757535041,service
757535042,service
757535044,service
757535045,service
757535823,service
757535824,service
757535826,service
757537985,service
757537986,service
757537987,service
757679284,footway
757679285,path
757679286,footway
757679287,cycleway
757688347,service
757691551,footway
757691552,footway
757691553,footway
757691554,footway
757691555,footway
757696135,footway
757696136,steps
757696137,footway
757696138,footway
757716346,path
757787253,footway
757787254,footway
757787781,footway
757787782,footway
757787783,footway
757852417,footway
757878543,tertiary
757908669,secondary
757908670,secondary
757924593,footway
757924596,service
757924597,footway
757932024,cycleway
757932025,cycleway
757978431,cycleway
758193936,residential
758193937,primary
758193938,residential
758193939,primary
758193940,tertiary
758193941,tertiary
758193942,motorway
758193943,trunk
758193944,residential
758193945,residential
758193946,residential
758193947,residential
758193948,residential
758193949,primary
758193950,primary
758193951,residential
758193952,secondary
758193953,secondary
758193954,primary
758193955,primary
758193956,motorway
758195416,footway
758195417,footway
758195418,footway
758211623,primary
758211624,primary
758211626,primary
758211627,primary
758211628,primary
758211629,primary
758211630,primary
891037235,service
891037236,service
891037237,service
891037238,living_street
891037239,service
891037240,service
891037241,service
891039290,service
891039291,service
891043979,service
891043981,service
891043985,service
891049425,service
891049426,service
891049428,service
891049429,footway
891049430,service
891049437,service
891049438,service
891052833,service
891075462,footway
891075463,steps
891075464,footway
891075465,footway
891075466,steps
891075467,footway
891104686,footway
891104687,steps
891104688,footway
891104689,path
891104690,path
891282244,footway
891282245,footway
891282247,steps
891282248,service
891282249,footway
891282250,steps
891282251,footway
891282252,service
891302590,service
891337638,footway
891337639,footway
891337640,steps
891337641,footway
891337642,steps
891337643,footway
891337645,footway
891351984,elevator
891351987,steps
891351988,footway
891351989,steps
891351990,footway
891351991,steps
891351992,footway
891351993,footway
891351994,footway
891352006,footway
891352007,steps
891352008,footway
891352009,footway
891352010,footway
891459340,steps
891459341,steps
891459342,footway
891574207,residential
891574208,pedestrian
891706605,footway
891706606,footway
891707534,path
891715839,steps
891715840,steps
891715842,path
891829431,service
891829432,steps
891829434,elevator
891874953,secondary
891874954,residential
891963795,secondary
892043919,footway
892043920,footway
892054146,footway
892054147,footway
892054148,footway
892054149,footway
892310127,steps
892350630,footway
892378796,steps
892378797,steps
892386334,steps
892386335,steps
892391575,steps
892391576,steps
892391577,steps
892391578,steps
892440146,footway
892440148,footway
892440149,footway
892440150,footway
892440151,footway
892458463,pedestrian
892494757,service
892494758,service
892688317,footway
892688318,footway
892688319,footway
892688320,footway
892688321,footway
892744587,primary
892744588,primary
892744589,primary
892937865,footway
892937866,footway
892937867,footway
892937868,footway
893147970,footway
893151115,residential
893151116,cycleway
893151117,residential
893151118,cycleway
893151120,footway
893152148,service
893152686,footway
893152687,footway
893152688,footway
893152690,footway
893351713,steps
893354049,footway
893354050,footway
893354051,footway
893358207,footway
893358208,footway
893358209,footway
893358210,footway
893358938,footway
893440267,footway
893554608,service
893554609,service
893558951,unclassified
893599903,service
893599904,service
893928323,footway
893988272,footway
893988274,footway
893988275,footway
893988276,footway
894000141,primary
894000142,cycleway
894021130,primary
894021131,secondary
894021132,footway
894021133,footway
894332911,footway
894332912,steps
894332913,footway
894332914,steps
894332915,footway
894332916,footway
894390568,service
894390570,service
894390571,service
894390572,service
894390574,service
894594979,tertiary
894594980,tertiary
894694556,footway
894704866,residential
894704867,footway
894704868,footway
894704869,footway
894756249,secondary
894757053,secondary
282138913,unclassified
282138916,unclassified
282138919,unclassified
282138929,track
282172685,footway
282172686,footway
282172687,service
282363369,footway
282397444,footway
282402377,pedestrian
282402378,footway
282402379,footway
282402380,service
282427258,steps
282427260,footway
282427261,footway
282427262,service
282427263,service
282427264,service
282427265,footway
282427266,footway
282427268,service
282427270,service
282427271,service
282427273,footway
282427274,service
282430620,footway
282430621,footway
282430622,footway
282471698,footway
282530446,cycleway
282530461,tertiary
282534604,footway
282534605,service
282534606,service
282543199,cycleway
282543200,tertiary
282603587,service
282603589,service
282603595,service
282744352,service
282744353,service
282763668,residential
282801793,living_street
282807573,pedestrian
282807574,residential
282887978,service
282927004,footway
283013052,footway
283013054,footway
283013056,pedestrian
283013058,footway
283017028,service
283017030,service
283017031,service
283020284,pedestrian
283020285,pedestrian
283020287,pedestrian
283020288,pedestrian
283020290,pedestrian
283020291,footway
283020674,footway
283020676,footway
283081739,service
283200971,footway
283200973,footway
283302983,footway
283302984,footway
283311507,steps
283311508,steps
283311509,steps
283311510,steps
283311511,steps
283311512,steps
283311513,steps
283338293,footway
283338296,footway
283349446,primary
283398056,service
283410943,secondary
283410944,unclassified
283410945,service
283423238,service
283473005,primary
283473006,primary
283473007,primary
283473008,primary
283473009,primary
283488370,tertiary
283488371,tertiary
283488372,tertiary
283488373,unclassified
283511556,primary
283511557,cycleway
283511559,residential
283511560,residential
283511562,residential
283511563,unclassified
283629343,footway
283654867,pedestrian
283654868,secondary
283679353,residential
283759591,service
283861225,pedestrian
283861227,service
283861229,pedestrian
283861235,footway
283861236,pedestrian
283861237,footway
283861239,pedestrian
283861241,pedestrian
283861242,pedestrian
283861244,pedestrian
283861246,pedestrian
283861248,footway
283882378,track
283882384,track
283882387,service
283943974,living_street
283977192,service
284010646,primary
284010647,primary
273585708,residential
273585713,residential
273585717,service
273585724,cycleway
273585726,cycleway
273730628,residential
273734504,steps
273740732,footway
274004239,footway
274007458,footway
274007459,footway
274007460,footway
274062548,path
274153529,footway
274301658,footway
274761241,footway
274793005,service
274794626,footway
274794629,footway
274794630,footway
274794631,footway
274848389,footway
274849798,footway
274989239,residential
28696497,residential
28742678,residential
28742731,residential
28742792,secondary
28742793,secondary
28742804,secondary
28742816,tertiary
28742834,trunk_link
28742853,trunk_link
28742856,trunk_link
28742880,service
28742886,service
28742921,secondary
28814753,service
28814770,service
28814772,service
28814803,footway
28814804,footway
28814806,footway
28814845,footway
28814848,footway
28814849,footway
28814901,pedestrian
28841275,tertiary
28841437,steps
28841633,footway
28841635,footway
28841636,footway
28841637,footway
28877855,footway
28879255,footway
28879256,footway
28879257,footway
28879258,footway
28879391,footway
28879392,footway
28879393,footway
28879394,footway
28879395,footway
28879396,footway
28879470,footway
28879471,footway
28879472,footway
28879473,footway
28879474,footway
28887285,residential
28887287,residential
28887290,living_street
28887296,residential
28887315,residential
28887318,residential
28887335,residential
28887347,residential
28887355,residential
28887418,tertiary
28887641,residential
28887660,residential
28887666,residential
28887670,residential
28887712,residential
28887714,residential
28887765,residential
28887788,residential
28887814,residential
28887854,residential
28887900,residential
28887940,tertiary
28887974,tertiary
28887975,tertiary
28887981,residential
28887986,residential
28887994,tertiary
28887998,residential
28893939,footway
28896178,footway
28904062,footway
28904224,footway
28904253,footway
28904255,footway
28911105,footway
28911107,footway
28911108,footway
28911109,footway
28911110,footway
28911122,footway
28911240,footway
28911242,footway
28911339,footway
28913161,footway
28920569,residential
28926641,primary
28950302,residential
28956822,residential
28956824,residential
28956828,tertiary
28957480,service
28957481,service
28981067,steps
28995220,secondary
29020002,service
29020399,residential
29020496,residential
29020533,residential
29020571,residential
29020579,tertiary
29020649,primary
29021084,tertiary
29021095,service
29021096,service
29021802,residential
29021857,residential
29021869,footway
29021872,residential
29021874,steps
29022066,pedestrian
29022070,steps
29022318,steps
29022743,pedestrian
29022890,residential
29022982,pedestrian
29023022,pedestrian
29023048,footway
29023058,pedestrian
29047577,residential
29061807,secondary
29061810,secondary
29061818,primary
29061820,secondary
29061821,primary
29061823,primary
29061824,primary
29064067,residential
29064139,footway
29064311,service
29064313,residential
29064934,footway
29064959,footway
29064974,footway
29065047,residential
29065163,footway
29065205,unclassified
29065224,footway
29065277,residential
29065432,secondary
29065501,residential
29065533,residential
29065575,secondary
29065696,primary
29075177,primary
29075184,primary
29075186,primary
29075494,residential
29076523,residential
29076756,residential
29076868,residential
29078161,service
29078163,service
29081349,track
29081350,footway
29081851,residential
29081860,residential
29081864,residential
29081866,residential
29081886,residential
29081983,residential
29082183,service
29082198,residential
29082299,trunk
29082304,trunk
29082305,trunk
29082311,trunk
29091647,primary
29091648,residential
29105609,residential
29105611,residential
29105612,residential
29105613,residential
29105614,tertiary
29105617,residential
29105618,tertiary
29105620,tertiary
29105621,tertiary
29105622,primary_link
29105623,primary
29105625,residential
29105626,trunk_link
29105627,residential
29105628,residential
29105629,residential
29105630,residential
29105631,residential
29105634,residential
29110211,residential
29110214,primary
29110215,service
29110222,residential
29110223,primary
29110225,residential
29110228,residential
29110229,residential
29110230,primary
29110232,residential
29110233,secondary
29110234,primary_link
29177191,footway
29177967,footway
29177971,steps
29178276,residential
29178285,residential
29178446,residential
29178762,primary
29178866,primary
29178947,primary
29179111,residential
29179311,residential
29179327,residential
29179329,residential
29179360,residential
29179366,residential
29179377,residential
29179406,residential
29179412,pedestrian
29179428,residential
29179470,tertiary
29179555,tertiary
29179600,residential
29179690,tertiary
29179781,tertiary
29179849,residential
29180068,residential
29180253,primary
29180385,primary
29180405,primary
29180514,primary
29180736,primary
29180741,primary
29181056,service
29266074,footway
29266078,footway
29266085,steps
29266086,steps
29266087,steps
29275477,footway
29275485,footway
29275659,service
29275660,service
29276059,footway
29324387,footway
29325559,footway
29325673,service
29325798,track
29325978,footway
29326004,footway
29326007,footway
29326011,footway
29326069,service
29326076,footway
29326084,path
29326094,footway
29326165,path
29331918,tertiary
29332136,residential
29332250,pedestrian
29340419,pedestrian
29340525,pedestrian
29342087,service
29342098,service
29342104,service
29345042,pedestrian
29345192,residential
29382287,residential
29386796,pedestrian
29386920,footway
29386931,pedestrian
29388954,service
29389002,steps
29389005,footway
29399927,pedestrian
29399932,footway
29401856,footway
29401913,footway
29401971,footway
29401996,footway
29402001,footway
29402008,footway
29402029,path
29402032,path
29402065,track
29402347,service
29402350,unclassified
29402351,residential
29402353,cycleway
29404410,residential
29404412,residential
29408574,living_street
29408575,steps
29418411,pedestrian
29427186,pedestrian
29427257,pedestrian
29427457,unclassified
29427460,residential
29427462,service
29427668,residential
29448984,living_street
29449026,primary
29451056,residential
29451132,tertiary
29451179,residential
29451225,tertiary
29451375,living_street
29461929,steps
29462001,pedestrian
29490280,service
29501136,footway
29501137,footway
29501138,footway
29501139,footway
29535414,tertiary
29548011,service
29548444,footway
29548454,residential
29548650,footway
29548652,residential
29639559,residential
29648363,footway
29649132,living_street
29649545,residential
29695939,pedestrian
29696162,footway
29696177,pedestrian
29696264,residential
29696273,residential
29697432,residential
29697949,footway
29698057,service
29698066,service
29698457,pedestrian
29698643,service
29698688,pedestrian
29699340,service
29699758,residential
29699770,footway
29699791,residential
29699999,unclassified
29700009,unclassified
29700162,pedestrian
29700179,pedestrian
29700182,residential
29700292,pedestrian
29700407,steps
29701657,secondary
29701744,secondary
29704018,residential
29704258,trunk_link
29704292,secondary_link
29704317,unclassified
29704630,tertiary
29704915,residential
29705071,secondary
29705127,secondary
29705154,secondary
29705165,tertiary
29705317,footway
29705375,secondary
29705463,trunk_link
29705950,tertiary
29706082,footway
29709952,footway
29710035,footway
29710971,service
29711174,living_street
29711921,pedestrian
29711991,living_street
29712377,residential
29712414,residential
29712415,residential
29718088,steps
29718093,footway
29731479,service
29731544,residential
29731826,service
29732422,residential
29732530,residential
29732589,residential
29733075,residential
29741868,residential
29850650,footway
29850687,footway
29852025,service
29852109,pedestrian
29852120,pedestrian
29862667,pedestrian
29863993,footway
29864004,footway
29864299,pedestrian
29868694,residential
29873284,service
29873359,residential
29873622,secondary
29873627,footway
29873628,service
29873696,service
29874661,unclassified
29874727,service
29874910,track
29875222,service
29877303,primary
29878907,cycleway
29878919,service
29879019,service
29879829,footway
29880158,service
29880332,residential
29880370,residential
29880392,pedestrian
29892690,service
29892697,service
29919146,tertiary_link
29920288,residential
29920290,footway
29920291,pedestrian
29972791,residential
29972793,residential
29974709,residential
29974870,footway
29976836,footway
29977131,tertiary
29977268,unclassified
29977269,secondary
29977272,residential
29977273,primary_link
29977274,service
29977275,unclassified
29978495,primary
29978543,secondary
29978678,service
29978870,service
29978871,service
29978881,unclassified
29978898,unclassified
29978908,secondary
29978911,secondary
29978995,secondary
29979003,secondary
29979015,residential
29979016,residential
29979038,secondary
29981669,service
29982008,tertiary
29982435,footway
29982453,residential
29982457,residential
29982674,primary
29982677,living_street
29990530,residential
29990532,residential
29991514,living_street
29991555,living_street
29991628,residential
29991865,pedestrian
29991880,steps
29992089,residential
29995235,secondary
29995972,residential
29995973,residential
29996182,residential
29996183,pedestrian
29996268,residential
29996270,pedestrian
29998993,primary
29999174,residential
29999292,residential
29999354,residential
29999371,unclassified
29999375,pedestrian
29999376,footway
29999377,steps
29999583,primary
29999592,steps
29999625,primary
29999755,primary
29999823,residential
29999869,primary
29999871,primary
30000166,primary
30000199,primary
30014241,residential
30016207,footway
30017116,tertiary
30017118,tertiary
30019289,service
30019448,footway
30020016,tertiary
30020732,secondary
30023009,residential
30023215,residential
30023278,footway
30023281,primary
30023378,primary
30023439,primary
30028796,residential
30028798,residential
30028799,residential
30028800,residential
30030408,residential
30030411,residential
30030473,residential
30038579,residential
30038616,secondary
30038763,secondary
30038781,residential
30040640,residential
30040641,residential
30041114,residential
30041115,residential
30041118,residential
30041279,residential
30041280,residential
30041306,tertiary
30041307,residential
30041731,tertiary
30041732,tertiary
30041736,tertiary
30041808,secondary
30041809,secondary
30041974,primary
30042561,primary
30042563,primary
30042565,primary
30042568,secondary
30042569,secondary
30044007,secondary_link
30044027,secondary_link
30044107,unclassified
30044108,unclassified
30044110,unclassified
30044111,unclassified
30065133,residential
30065169,pedestrian
30065783,service
30065784,residential
30065785,residential
30065787,pedestrian
30065788,residential
30067463,residential
30067464,residential
30068080,steps
30068081,unclassified
30068082,residential
30068083,footway
30068084,residential
30071323,residential
30071324,residential
30071326,residential
30071394,residential
30071395,residential
30071396,residential
30071982,residential
30071983,residential
30071986,residential
30071988,residential
30077565,primary
30077566,primary
30077567,primary
30077568,primary
30077569,primary
30077570,primary
30077571,primary
30077572,primary
30077573,secondary
30077574,primary
30077575,secondary_link
30077576,primary
30077578,residential
30077579,primary
30077580,primary
30078748,primary
30078750,primary_link
30078752,primary
30078754,primary
30078755,secondary
30078757,primary
30078758,primary
30078761,primary
30078763,primary
30078764,primary
30078765,primary
30083431,primary
30083433,primary
30083434,primary
30083436,secondary
30083437,primary
30083438,primary
30083594,secondary
30083656,primary
30083657,primary
30083658,residential
30084012,unclassified
30084013,unclassified
30084014,service
30084235,tertiary
30090822,unclassified
30090872,unclassified
30090875,pedestrian
30090880,service
30090954,pedestrian
30090966,pedestrian
30091006,unclassified
30091025,pedestrian
30091787,residential
30092928,residential
30092952,residential
30093006,tertiary
30096673,service
30097280,footway
30097281,steps
30103941,secondary
30107518,service
30111066,residential
30111238,residential
30111587,residential
30111596,residential
30111978,primary
30113465,pedestrian
30113640,footway
30115192,primary
30115286,primary
30115290,primary
30116081,tertiary
30116193,tertiary
30116244,unclassified
30116319,residential
30116328,residential
30116918,service
30117072,service
30117875,residential
30122556,service
30122578,service
30127541,secondary
30127727,tertiary
30127732,secondary
30128468,tertiary
30130761,service
30130775,service
30130795,service
30130809,unclassified
30130853,unclassified
30130952,residential
30131001,footway
30131056,unclassified
30131133,service
30131141,path
30131142,footway
30131335,unclassified
30131672,residential
30131682,service
30131730,residential
30131745,residential
30131770,residential
30135816,footway
30135871,steps
30135873,steps
30135881,footway
30145062,pedestrian
30145350,residential
30145365,residential
30145452,residential
30145507,residential
30145508,service
30145510,residential
30145551,service
30145598,residential
30145601,residential
30145649,residential
30145767,secondary
30145785,residential
30145790,tertiary
30145855,unclassified
30145887,secondary
30145950,footway
30146030,residential
30146032,footway
30146087,residential
30146303,unclassified
30146318,steps
30146424,residential
30146429,residential
30146474,residential
30146553,service
30146584,residential
30146638,secondary
30152683,secondary
30152695,unclassified
30152696,steps
30152697,unclassified
30152699,secondary
30152708,unclassified
30152753,unclassified
30152783,primary_link
30152878,primary
30152918,secondary
30155145,secondary
30155323,residential
30155324,primary
30155325,unclassified
30156005,unclassified
30156599,residential
30156600,residential
30156601,unclassified
30156603,unclassified
30156604,unclassified
30156751,unclassified
30156752,residential
30157758,secondary
30158983,tertiary
30159005,service
30159006,residential
30159014,residential
30160008,footway
30160009,footway
30160060,residential
30165816,residential
30165818,residential
30166037,residential
30168409,service
30168410,cycleway
30168412,primary
30168413,primary
30168414,service
30168415,cycleway
30168416,footway
30168417,footway
30168418,residential
30168420,service
30168421,footway
30168422,service
30168426,footway
30168427,service
30168428,footway
30168429,footway
30168430,footway
30168431,footway
30168432,footway
30168433,steps
30168440,service
30168442,residential
30172143,residential
30172144,residential
30172145,residential
30172146,service
30172147,service
30172149,service
30172150,service
30172151,service
30172373,service
30172374,service
30172516,service
30172517,service
30172518,service
30172665,living_street
30172922,pedestrian
30172924,primary
30173241,cycleway
30173242,footway
30173775,footway
30173776,steps
30173780,footway
30173871,primary
30173872,primary
30173873,primary
30173874,primary_link
30173875,secondary
30173876,footway
30173877,footway
30173878,footway
30174053,motorway_link
30174054,motorway_link
30174227,footway
30174229,trunk
30174231,trunk
30174583,primary
30212827,pedestrian
30250848,residential
30251538,pedestrian
30265911,trunk
30265913,trunk
30265918,trunk
30265920,trunk
30266186,residential
30266270,residential
30266274,steps
30266458,footway
30266480,tertiary
30266530,residential
30266535,residential
30266692,pedestrian
30266768,residential
30266828,tertiary
30266872,unclassified
30266878,residential
30266926,residential
30266958,residential
30267346,pedestrian
30275598,primary
30275605,primary
30275970,secondary
30276026,tertiary
30276092,trunk_link
30276120,cycleway
30276274,tertiary
30277032,secondary
30277127,residential
30277355,residential
30277364,residential
30277437,service
30277474,residential
30277742,tertiary
30284389,residential
30284855,pedestrian
30284857,cycleway
30284858,pedestrian
30284859,residential
30284863,cycleway
30284867,residential
30284868,residential
30284920,service
30284921,pedestrian
30284922,pedestrian
30285395,residential
30285397,service
30285398,pedestrian
30285401,residential
30285403,residential
30285404,residential
30285454,residential
30285456,residential
30285458,residential
30285594,residential
30285596,residential
30285598,residential
30285599,residential
30285600,residential
30285602,residential
30285604,residential
30285605,residential
30285606,residential
30285655,unclassified
30285794,residential
30285795,residential
30285796,residential
30285797,residential
30285798,residential
30285800,residential
30285957,residential
30285960,residential
30286037,residential
30286038,residential
30286039,unclassified
30326966,residential
30327134,footway
30341446,tertiary
30341677,service
30341692,tertiary
30341713,tertiary
30341784,footway
30341853,path
30342027,primary
30342035,primary
30342064,service
30342511,primary
30342512,primary
30342583,residential
30342712,residential
30342714,residential
30342861,residential
30343100,residential
30343140,residential
30343161,secondary_link
30343581,unclassified
30389916,primary
30389928,unclassified
30390087,residential
30390244,primary
30390319,primary
30390464,unclassified
30390578,primary
30390579,primary
30390673,primary
30390674,primary
30390906,primary
30390909,primary
30391121,primary_link
30391123,primary
30391256,tertiary
30391817,primary
30391842,residential
30391870,service
30392267,service
30392418,tertiary
30393778,primary
30393879,primary_link
30393969,primary_link
30394205,tertiary
30394207,tertiary
30394388,motorway_link
30394446,tertiary
30394459,tertiary
30409639,residential
30409640,service
30409641,service
30410514,tertiary
30417866,residential
30433069,motorway
30433071,motorway
30433072,motorway_link
30433073,motorway
30433074,motorway
30433075,motorway_link
30433076,unclassified
30446978,cycleway
30511443,footway
30587237,residential
30587240,residential
30587241,residential
30587242,residential
30587243,residential
30587246,residential
30587248,residential
30587249,residential
30587252,residential
30587257,residential
30596764,secondary
30596874,residential
30596986,steps
30611033,service
30611855,secondary
30612001,residential
30612042,unclassified
30612123,residential
30612170,unclassified
30612254,service
30612255,service
30612354,tertiary
30612730,residential
30612789,service
30612790,pedestrian
30612791,pedestrian
30612792,footway
30612805,residential
30612852,footway
30612928,footway
30613135,residential
30613136,residential
30613137,service
30620957,service
30621292,secondary
30621293,secondary
30621996,secondary
30622303,pedestrian
30622365,pedestrian
30624764,residential
30624765,residential
30624766,residential
30719873,footway
30755366,residential
30761857,trunk_link
30761888,residential
30761914,residential
30761915,residential
30761925,footway
30761991,service
30762061,footway
30762081,footway
30762108,footway
30762130,residential
30762588,service
30762600,service
30762638,service
30762745,pedestrian
30762800,residential
30762891,residential
30762894,primary
30762911,residential
30763020,footway
30763060,residential
30763288,residential
30782312,footway
30782313,footway
30782314,footway
30782315,footway
30782317,footway
30782322,footway
30782326,footway
30782327,footway
30782328,footway
30782329,footway
30782330,footway
30782331,footway
30782332,footway
30782333,footway
30782334,footway
30782370,residential
30782663,residential
30782868,tertiary
30782920,residential
30782971,residential
30782972,residential
30782973,service
30782974,service
30782975,service
30783006,tertiary
30783357,secondary
30783512,service
30783538,service
30783793,track
30783795,service
30783842,service
30783879,unclassified
30783962,tertiary
30784025,tertiary
30784219,service
30784294,residential
30784360,path
30784387,unclassified
30784405,unclassified
30784438,track
30784555,track
30784575,unclassified
30784622,pedestrian
30784850,primary
30785173,track
30795636,service
30795644,service
30795647,service
30795672,service
30795683,service
30795699,service
30795710,unclassified
30795718,unclassified
30795719,unclassified
30795724,service
30795743,tertiary
30795745,tertiary
30795769,trunk_link
30795837,primary
30795889,pedestrian
30797553,residential
30798314,secondary_link
30799132,primary_link
30799138,secondary
30799422,service
30799474,secondary
30799481,trunk_link
30799916,primary
30800188,secondary
30800498,residential
30817021,residential
30836162,steps
30837488,residential
30837489,residential
30837491,residential
30838755,trunk
30839612,trunk
30842575,trunk
30842576,trunk
30859458,service
30898325,residential
30912844,footway
30912845,service
30912847,steps
30916652,secondary
30916921,service
30917093,residential
30917206,residential
30917222,residential
30917298,trunk_link
30917385,tertiary
30917612,residential
30917710,residential
30917825,residential
30917881,tertiary
30917891,residential
30917949,residential
30918249,primary_link
30918297,secondary_link
30918517,secondary_link
30918539,secondary_link
30918871,secondary_link
30919055,secondary
30919101,residential
30919102,motorway_link
30919112,trunk
30919135,motorway_link
30919137,trunk
30919138,service
30919215,residential
30919420,residential
30919423,residential
